Frame,Speed,acc,Steer,Throttle,Brake,Left Line X,Left Line Y,Right Line X,Right Line Y,Lead Speed,Lead x Dist,Lead y Dist,Relatve Distance
815,3.3923877599105645,8.312122694417317,0.0,0.875,0.0,"[0.0, 0.1875, 0.75, 1.6875, 3.0, 4.6875, 6.75, 9.1875, 12.0, 15.1875, 18.75, 22.6875, 27.0, 31.6875, 36.75, 42.1875, 48.0, 54.1875, 60.75, 67.6875, 75.0, 82.6875, 90.75, 99.1875, 108.0, 117.1875, 126.75, 136.6875, 147.0, 157.6875, 168.75, 180.1875, 192.0]","[-1.793716549873352, -1.7948490381240845, -1.802797794342041, -1.8178788423538208, -1.8378373384475708, -1.8637930154800415, -1.9029641151428223, -1.9419918060302734, -1.9961754083633423, -2.0383858680725098, -2.101534366607666, -2.1524553298950195, -2.227820634841919, -2.300994396209717, -2.3801894187927246, -2.466287612915039, -2.559128999710083, -2.606130599975586, -2.7066009044647217, -2.802509069442749, -2.8580403327941895, -2.9488797187805176, -3.016136407852173, -3.062689781188965, -3.0967817306518555, -3.1498026847839355, -3.1490566730499268, -3.2976088523864746, -3.3538877964019775, -3.2722320556640625, -3.4435625076293945, -3.42691707611084, -3.4710159301757812]","[0.0, 0.1875, 0.75, 1.6875, 3.0, 4.6875, 6.75, 9.1875, 12.0, 15.1875, 18.75, 22.6875, 27.0, 31.6875, 36.75, 42.1875, 48.0, 54.1875, 60.75, 67.6875, 75.0, 82.6875, 90.75, 99.1875, 108.0, 117.1875, 126.75, 136.6875, 147.0, 157.6875, 168.75, 180.1875, 192.0]","[1.3191667795181274, 1.3168929815292358, 1.3156819343566895, 1.310854434967041, 1.2962781190872192, 1.2819746732711792, 1.2668017148971558, 1.255509376525879, 1.2432491779327393, 1.2447468042373657, 1.2398995161056519, 1.2419342994689941, 1.2620450258255005, 1.248290777206421, 1.2451928853988647, 1.2453712224960327, 1.2432894706726074, 1.1812655925750732, 1.151564121246338, 1.0910389423370361, 0.9831464886665344, 0.9140450358390808, 0.9778806567192078, 0.7600117921829224, 0.5552716255187988, 0.6501865386962891, 0.3978813886642456, 0.34299421310424805, -0.06899833679199219, -0.3584251403808594, -0.08757543563842773, -0.5701684951782227, -0.8463020324707031]",13.768754959106445,138.1577911376953,-0.8420204520225525,138.1603570149146
816,3.425888671099705,8.248159686396862,0.0,0.875,0.0,"[0.0, 0.1875, 0.75, 1.6875, 3.0, 4.6875, 6.75, 9.1875, 12.0, 15.1875, 18.75, 22.6875, 27.0, 31.6875, 36.75, 42.1875, 48.0, 54.1875, 60.75, 67.6875, 75.0, 82.6875, 90.75, 99.1875, 108.0, 117.1875, 126.75, 136.6875, 147.0, 157.6875, 168.75, 180.1875, 192.0]","[-1.793716549873352, -1.7948490381240845, -1.802797794342041, -1.8178788423538208, -1.8378373384475708, -1.8637930154800415, -1.9029641151428223, -1.9419918060302734, -1.9961754083633423, -2.0383858680725098, -2.101534366607666, -2.1524553298950195, -2.227820634841919, -2.300994396209717, -2.3801894187927246, -2.466287612915039, -2.559128999710083, -2.606130599975586, -2.7066009044647217, -2.802509069442749, -2.8580403327941895, -2.9488797187805176, -3.016136407852173, -3.062689781188965, -3.0967817306518555, -3.1498026847839355, -3.1490566730499268, -3.2976088523864746, -3.3538877964019775, -3.2722320556640625, -3.4435625076293945, -3.42691707611084, -3.4710159301757812]","[0.0, 0.1875, 0.75, 1.6875, 3.0, 4.6875, 6.75, 9.1875, 12.0, 15.1875, 18.75, 22.6875, 27.0, 31.6875, 36.75, 42.1875, 48.0, 54.1875, 60.75, 67.6875, 75.0, 82.6875, 90.75, 99.1875, 108.0, 117.1875, 126.75, 136.6875, 147.0, 157.6875, 168.75, 180.1875, 192.0]","[1.3191667795181274, 1.3168929815292358, 1.3156819343566895, 1.310854434967041, 1.2962781190872192, 1.2819746732711792, 1.2668017148971558, 1.255509376525879, 1.2432491779327393, 1.2447468042373657, 1.2398995161056519, 1.2419342994689941, 1.2620450258255005, 1.248290777206421, 1.2451928853988647, 1.2453712224960327, 1.2432894706726074, 1.1812655925750732, 1.151564121246338, 1.0910389423370361, 0.9831464886665344, 0.9140450358390808, 0.9778806567192078, 0.7600117921829224, 0.5552716255187988, 0.6501865386962891, 0.3978813886642456, 0.34299421310424805, -0.06899833679199219, -0.3584251403808594, -0.08757543563842773, -0.5701684951782227, -0.8463020324707031]",13.768754959106445,138.1577911376953,-0.8420204520225525,138.1603570149146
817,3.582077594463464,7.958663178000621,0.0,0.875,0.0,"[0.0, 0.1875, 0.75, 1.6875, 3.0, 4.6875, 6.75, 9.1875, 12.0, 15.1875, 18.75, 22.6875, 27.0, 31.6875, 36.75, 42.1875, 48.0, 54.1875, 60.75, 67.6875, 75.0, 82.6875, 90.75, 99.1875, 108.0, 117.1875, 126.75, 136.6875, 147.0, 157.6875, 168.75, 180.1875, 192.0]","[-1.793716549873352, -1.7948490381240845, -1.802797794342041, -1.8178788423538208, -1.8378373384475708, -1.8637930154800415, -1.9029641151428223, -1.9419918060302734, -1.9961754083633423, -2.0383858680725098, -2.101534366607666, -2.1524553298950195, -2.227820634841919, -2.300994396209717, -2.3801894187927246, -2.466287612915039, -2.559128999710083, -2.606130599975586, -2.7066009044647217, -2.802509069442749, -2.8580403327941895, -2.9488797187805176, -3.016136407852173, -3.062689781188965, -3.0967817306518555, -3.1498026847839355, -3.1490566730499268, -3.2976088523864746, -3.3538877964019775, -3.2722320556640625, -3.4435625076293945, -3.42691707611084, -3.4710159301757812]","[0.0, 0.1875, 0.75, 1.6875, 3.0, 4.6875, 6.75, 9.1875, 12.0, 15.1875, 18.75, 22.6875, 27.0, 31.6875, 36.75, 42.1875, 48.0, 54.1875, 60.75, 67.6875, 75.0, 82.6875, 90.75, 99.1875, 108.0, 117.1875, 126.75, 136.6875, 147.0, 157.6875, 168.75, 180.1875, 192.0]","[1.3191667795181274, 1.3168929815292358, 1.3156819343566895, 1.310854434967041, 1.2962781190872192, 1.2819746732711792, 1.2668017148971558, 1.255509376525879, 1.2432491779327393, 1.2447468042373657, 1.2398995161056519, 1.2419342994689941, 1.2620450258255005, 1.248290777206421, 1.2451928853988647, 1.2453712224960327, 1.2432894706726074, 1.1812655925750732, 1.151564121246338, 1.0910389423370361, 0.9831464886665344, 0.9140450358390808, 0.9778806567192078, 0.7600117921829224, 0.5552716255187988, 0.6501865386962891, 0.3978813886642456, 0.34299421310424805, -0.06899833679199219, -0.3584251403808594, -0.08757543563842773, -0.5701684951782227, -0.8463020324707031]",13.768754959106445,138.1577911376953,-0.8420204520225525,138.1603570149146
818,3.662017248706374,7.827125816488823,0.0,0.875,0.0,"[0.0, 0.1875, 0.75, 1.6875, 3.0, 4.6875, 6.75, 9.1875, 12.0, 15.1875, 18.75, 22.6875, 27.0, 31.6875, 36.75, 42.1875, 48.0, 54.1875, 60.75, 67.6875, 75.0, 82.6875, 90.75, 99.1875, 108.0, 117.1875, 126.75, 136.6875, 147.0, 157.6875, 168.75, 180.1875, 192.0]","[-1.793716549873352, -1.7948490381240845, -1.802797794342041, -1.8178788423538208, -1.8378373384475708, -1.8637930154800415, -1.9029641151428223, -1.9419918060302734, -1.9961754083633423, -2.0383858680725098, -2.101534366607666, -2.1524553298950195, -2.227820634841919, -2.300994396209717, -2.3801894187927246, -2.466287612915039, -2.559128999710083, -2.606130599975586, -2.7066009044647217, -2.802509069442749, -2.8580403327941895, -2.9488797187805176, -3.016136407852173, -3.062689781188965, -3.0967817306518555, -3.1498026847839355, -3.1490566730499268, -3.2976088523864746, -3.3538877964019775, -3.2722320556640625, -3.4435625076293945, -3.42691707611084, -3.4710159301757812]","[0.0, 0.1875, 0.75, 1.6875, 3.0, 4.6875, 6.75, 9.1875, 12.0, 15.1875, 18.75, 22.6875, 27.0, 31.6875, 36.75, 42.1875, 48.0, 54.1875, 60.75, 67.6875, 75.0, 82.6875, 90.75, 99.1875, 108.0, 117.1875, 126.75, 136.6875, 147.0, 157.6875, 168.75, 180.1875, 192.0]","[1.3191667795181274, 1.3168929815292358, 1.3156819343566895, 1.310854434967041, 1.2962781190872192, 1.2819746732711792, 1.2668017148971558, 1.255509376525879, 1.2432491779327393, 1.2447468042373657, 1.2398995161056519, 1.2419342994689941, 1.2620450258255005, 1.248290777206421, 1.2451928853988647, 1.2453712224960327, 1.2432894706726074, 1.1812655925750732, 1.151564121246338, 1.0910389423370361, 0.9831464886665344, 0.9140450358390808, 0.9778806567192078, 0.7600117921829224, 0.5552716255187988, 0.6501865386962891, 0.3978813886642456, 0.34299421310424805, -0.06899833679199219, -0.3584251403808594, -0.08757543563842773, -0.5701684951782227, -0.8463020324707031]",13.768754959106445,138.1577911376953,-0.8420204520225525,138.1603570149146
819,3.7614448601527153,7.6451972866430165,0.0,0.875,0.0,"[0.0, 0.1875, 0.75, 1.6875, 3.0, 4.6875, 6.75, 9.1875, 12.0, 15.1875, 18.75, 22.6875, 27.0, 31.6875, 36.75, 42.1875, 48.0, 54.1875, 60.75, 67.6875, 75.0, 82.6875, 90.75, 99.1875, 108.0, 117.1875, 126.75, 136.6875, 147.0, 157.6875, 168.75, 180.1875, 192.0]","[-1.793716549873352, -1.7948490381240845, -1.802797794342041, -1.8178788423538208, -1.8378373384475708, -1.8637930154800415, -1.9029641151428223, -1.9419918060302734, -1.9961754083633423, -2.0383858680725098, -2.101534366607666, -2.1524553298950195, -2.227820634841919, -2.300994396209717, -2.3801894187927246, -2.466287612915039, -2.559128999710083, -2.606130599975586, -2.7066009044647217, -2.802509069442749, -2.8580403327941895, -2.9488797187805176, -3.016136407852173, -3.062689781188965, -3.0967817306518555, -3.1498026847839355, -3.1490566730499268, -3.2976088523864746, -3.3538877964019775, -3.2722320556640625, -3.4435625076293945, -3.42691707611084, -3.4710159301757812]","[0.0, 0.1875, 0.75, 1.6875, 3.0, 4.6875, 6.75, 9.1875, 12.0, 15.1875, 18.75, 22.6875, 27.0, 31.6875, 36.75, 42.1875, 48.0, 54.1875, 60.75, 67.6875, 75.0, 82.6875, 90.75, 99.1875, 108.0, 117.1875, 126.75, 136.6875, 147.0, 157.6875, 168.75, 180.1875, 192.0]","[1.3191667795181274, 1.3168929815292358, 1.3156819343566895, 1.310854434967041, 1.2962781190872192, 1.2819746732711792, 1.2668017148971558, 1.255509376525879, 1.2432491779327393, 1.2447468042373657, 1.2398995161056519, 1.2419342994689941, 1.2620450258255005, 1.248290777206421, 1.2451928853988647, 1.2453712224960327, 1.2432894706726074, 1.1812655925750732, 1.151564121246338, 1.0910389423370361, 0.9831464886665344, 0.9140450358390808, 0.9778806567192078, 0.7600117921829224, 0.5552716255187988, 0.6501865386962891, 0.3978813886642456, 0.34299421310424805, -0.06899833679199219, -0.3584251403808594, -0.08757543563842773, -0.5701684951782227, -0.8463020324707031]",13.768754959106445,138.1577911376953,-0.8420204520225525,138.1603570149146
820,3.7614448601527153,7.6451972866430165,0.0,0.875,0.0,"[0.0, 0.1875, 0.75, 1.6875, 3.0, 4.6875, 6.75, 9.1875, 12.0, 15.1875, 18.75, 22.6875, 27.0, 31.6875, 36.75, 42.1875, 48.0, 54.1875, 60.75, 67.6875, 75.0, 82.6875, 90.75, 99.1875, 108.0, 117.1875, 126.75, 136.6875, 147.0, 157.6875, 168.75, 180.1875, 192.0]","[-1.909770131111145, -1.9089696407318115, -1.9120935201644897, -1.9188618659973145, -1.9259657859802246, -1.9331567287445068, -1.9477989673614502, -1.9541867971420288, -1.9704452753067017, -1.965157389640808, -1.9772173166275024, -1.9692660570144653, -1.9845575094223022, -1.992985486984253, -2.005131959915161, -2.022766351699829, -2.047124147415161, -2.016177177429199, -2.0491108894348145, -2.0769989490509033, -2.060248851776123, -2.087942123413086, -2.085599660873413, -2.06510853767395, -2.0338363647460938, -2.0309760570526123, -1.959198236465454, -2.0914082527160645, -2.1115639209747314, -1.9583721160888672, -2.143998146057129, -2.080061435699463, -2.1310577392578125]","[0.0, 0.1875, 0.75, 1.6875, 3.0, 4.6875, 6.75, 9.1875, 12.0, 15.1875, 18.75, 22.6875, 27.0, 31.6875, 36.75, 42.1875, 48.0, 54.1875, 60.75, 67.6875, 75.0, 82.6875, 90.75, 99.1875, 108.0, 117.1875, 126.75, 136.6875, 147.0, 157.6875, 168.75, 180.1875, 192.0]","[1.3237494230270386, 1.3213533163070679, 1.3222200870513916, 1.3201167583465576, 1.3061264753341675, 1.2943776845932007, 1.2820005416870117, 1.2742842435836792, 1.264920711517334, 1.274060845375061, 1.2755036354064941, 1.2877461910247803, 1.3309942483901978, 1.3329025506973267, 1.3556665182113647, 1.390875220298767, 1.4340803623199463, 1.4004528522491455, 1.4272611141204834, 1.421055555343628, 1.3656171560287476, 1.3755260705947876, 1.5882724523544312, 1.4161219596862793, 1.28223717212677, 1.581324577331543, 1.4026451110839844, 1.5358881950378418, 1.1537747383117676, 1.005455493927002, 1.643308162689209, 1.2721729278564453, 1.2129895687103271]",12.065876960754395,146.8364715576172,-0.8213894963264465,146.83876892767657
821,3.797559335332546,7.578097831763245,0.0,0.875,0.0,"[0.0, 0.1875, 0.75, 1.6875, 3.0, 4.6875, 6.75, 9.1875, 12.0, 15.1875, 18.75, 22.6875, 27.0, 31.6875, 36.75, 42.1875, 48.0, 54.1875, 60.75, 67.6875, 75.0, 82.6875, 90.75, 99.1875, 108.0, 117.1875, 126.75, 136.6875, 147.0, 157.6875, 168.75, 180.1875, 192.0]","[-1.909770131111145, -1.9089696407318115, -1.9120935201644897, -1.9188618659973145, -1.9259657859802246, -1.9331567287445068, -1.9477989673614502, -1.9541867971420288, -1.9704452753067017, -1.965157389640808, -1.9772173166275024, -1.9692660570144653, -1.9845575094223022, -1.992985486984253, -2.005131959915161, -2.022766351699829, -2.047124147415161, -2.016177177429199, -2.0491108894348145, -2.0769989490509033, -2.060248851776123, -2.087942123413086, -2.085599660873413, -2.06510853767395, -2.0338363647460938, -2.0309760570526123, -1.959198236465454, -2.0914082527160645, -2.1115639209747314, -1.9583721160888672, -2.143998146057129, -2.080061435699463, -2.1310577392578125]","[0.0, 0.1875, 0.75, 1.6875, 3.0, 4.6875, 6.75, 9.1875, 12.0, 15.1875, 18.75, 22.6875, 27.0, 31.6875, 36.75, 42.1875, 48.0, 54.1875, 60.75, 67.6875, 75.0, 82.6875, 90.75, 99.1875, 108.0, 117.1875, 126.75, 136.6875, 147.0, 157.6875, 168.75, 180.1875, 192.0]","[1.3237494230270386, 1.3213533163070679, 1.3222200870513916, 1.3201167583465576, 1.3061264753341675, 1.2943776845932007, 1.2820005416870117, 1.2742842435836792, 1.264920711517334, 1.274060845375061, 1.2755036354064941, 1.2877461910247803, 1.3309942483901978, 1.3329025506973267, 1.3556665182113647, 1.390875220298767, 1.4340803623199463, 1.4004528522491455, 1.4272611141204834, 1.421055555343628, 1.3656171560287476, 1.3755260705947876, 1.5882724523544312, 1.4161219596862793, 1.28223717212677, 1.581324577331543, 1.4026451110839844, 1.5358881950378418, 1.1537747383117676, 1.005455493927002, 1.643308162689209, 1.2721729278564453, 1.2129895687103271]",12.065876960754395,146.8364715576172,-0.8213894963264465,146.83876892767657
822,3.992156292970972,7.2181604706546585,0.0,0.875,0.0,"[0.0, 0.1875, 0.75, 1.6875, 3.0, 4.6875, 6.75, 9.1875, 12.0, 15.1875, 18.75, 22.6875, 27.0, 31.6875, 36.75, 42.1875, 48.0, 54.1875, 60.75, 67.6875, 75.0, 82.6875, 90.75, 99.1875, 108.0, 117.1875, 126.75, 136.6875, 147.0, 157.6875, 168.75, 180.1875, 192.0]","[-1.909770131111145, -1.9089696407318115, -1.9120935201644897, -1.9188618659973145, -1.9259657859802246, -1.9331567287445068, -1.9477989673614502, -1.9541867971420288, -1.9704452753067017, -1.965157389640808, -1.9772173166275024, -1.9692660570144653, -1.9845575094223022, -1.992985486984253, -2.005131959915161, -2.022766351699829, -2.047124147415161, -2.016177177429199, -2.0491108894348145, -2.0769989490509033, -2.060248851776123, -2.087942123413086, -2.085599660873413, -2.06510853767395, -2.0338363647460938, -2.0309760570526123, -1.959198236465454, -2.0914082527160645, -2.1115639209747314, -1.9583721160888672, -2.143998146057129, -2.080061435699463, -2.1310577392578125]","[0.0, 0.1875, 0.75, 1.6875, 3.0, 4.6875, 6.75, 9.1875, 12.0, 15.1875, 18.75, 22.6875, 27.0, 31.6875, 36.75, 42.1875, 48.0, 54.1875, 60.75, 67.6875, 75.0, 82.6875, 90.75, 99.1875, 108.0, 117.1875, 126.75, 136.6875, 147.0, 157.6875, 168.75, 180.1875, 192.0]","[1.3237494230270386, 1.3213533163070679, 1.3222200870513916, 1.3201167583465576, 1.3061264753341675, 1.2943776845932007, 1.2820005416870117, 1.2742842435836792, 1.264920711517334, 1.274060845375061, 1.2755036354064941, 1.2877461910247803, 1.3309942483901978, 1.3329025506973267, 1.3556665182113647, 1.390875220298767, 1.4340803623199463, 1.4004528522491455, 1.4272611141204834, 1.421055555343628, 1.3656171560287476, 1.3755260705947876, 1.5882724523544312, 1.4161219596862793, 1.28223717212677, 1.581324577331543, 1.4026451110839844, 1.5358881950378418, 1.1537747383117676, 1.005455493927002, 1.643308162689209, 1.2721729278564453, 1.2129895687103271]",12.065876960754395,146.8364715576172,-0.8213894963264465,146.83876892767657
823,4.027946333889584,7.1609847570736544,0.0,0.875,0.0,"[0.0, 0.1875, 0.75, 1.6875, 3.0, 4.6875, 6.75, 9.1875, 12.0, 15.1875, 18.75, 22.6875, 27.0, 31.6875, 36.75, 42.1875, 48.0, 54.1875, 60.75, 67.6875, 75.0, 82.6875, 90.75, 99.1875, 108.0, 117.1875, 126.75, 136.6875, 147.0, 157.6875, 168.75, 180.1875, 192.0]","[-1.909770131111145, -1.9089696407318115, -1.9120935201644897, -1.9188618659973145, -1.9259657859802246, -1.9331567287445068, -1.9477989673614502, -1.9541867971420288, -1.9704452753067017, -1.965157389640808, -1.9772173166275024, -1.9692660570144653, -1.9845575094223022, -1.992985486984253, -2.005131959915161, -2.022766351699829, -2.047124147415161, -2.016177177429199, -2.0491108894348145, -2.0769989490509033, -2.060248851776123, -2.087942123413086, -2.085599660873413, -2.06510853767395, -2.0338363647460938, -2.0309760570526123, -1.959198236465454, -2.0914082527160645, -2.1115639209747314, -1.9583721160888672, -2.143998146057129, -2.080061435699463, -2.1310577392578125]","[0.0, 0.1875, 0.75, 1.6875, 3.0, 4.6875, 6.75, 9.1875, 12.0, 15.1875, 18.75, 22.6875, 27.0, 31.6875, 36.75, 42.1875, 48.0, 54.1875, 60.75, 67.6875, 75.0, 82.6875, 90.75, 99.1875, 108.0, 117.1875, 126.75, 136.6875, 147.0, 157.6875, 168.75, 180.1875, 192.0]","[1.3237494230270386, 1.3213533163070679, 1.3222200870513916, 1.3201167583465576, 1.3061264753341675, 1.2943776845932007, 1.2820005416870117, 1.2742842435836792, 1.264920711517334, 1.274060845375061, 1.2755036354064941, 1.2877461910247803, 1.3309942483901978, 1.3329025506973267, 1.3556665182113647, 1.390875220298767, 1.4340803623199463, 1.4004528522491455, 1.4272611141204834, 1.421055555343628, 1.3656171560287476, 1.3755260705947876, 1.5882724523544312, 1.4161219596862793, 1.28223717212677, 1.581324577331543, 1.4026451110839844, 1.5358881950378418, 1.1537747383117676, 1.005455493927002, 1.643308162689209, 1.2721729278564453, 1.2129895687103271]",12.065876960754395,146.8364715576172,-0.8213894963264465,146.83876892767657
824,4.102498377632116,7.033819373964391,0.0,0.875,0.0,"[0.0, 0.1875, 0.75, 1.6875, 3.0, 4.6875, 6.75, 9.1875, 12.0, 15.1875, 18.75, 22.6875, 27.0, 31.6875, 36.75, 42.1875, 48.0, 54.1875, 60.75, 67.6875, 75.0, 82.6875, 90.75, 99.1875, 108.0, 117.1875, 126.75, 136.6875, 147.0, 157.6875, 168.75, 180.1875, 192.0]","[-1.909770131111145, -1.9089696407318115, -1.9120935201644897, -1.9188618659973145, -1.9259657859802246, -1.9331567287445068, -1.9477989673614502, -1.9541867971420288, -1.9704452753067017, -1.965157389640808, -1.9772173166275024, -1.9692660570144653, -1.9845575094223022, -1.992985486984253, -2.005131959915161, -2.022766351699829, -2.047124147415161, -2.016177177429199, -2.0491108894348145, -2.0769989490509033, -2.060248851776123, -2.087942123413086, -2.085599660873413, -2.06510853767395, -2.0338363647460938, -2.0309760570526123, -1.959198236465454, -2.0914082527160645, -2.1115639209747314, -1.9583721160888672, -2.143998146057129, -2.080061435699463, -2.1310577392578125]","[0.0, 0.1875, 0.75, 1.6875, 3.0, 4.6875, 6.75, 9.1875, 12.0, 15.1875, 18.75, 22.6875, 27.0, 31.6875, 36.75, 42.1875, 48.0, 54.1875, 60.75, 67.6875, 75.0, 82.6875, 90.75, 99.1875, 108.0, 117.1875, 126.75, 136.6875, 147.0, 157.6875, 168.75, 180.1875, 192.0]","[1.3237494230270386, 1.3213533163070679, 1.3222200870513916, 1.3201167583465576, 1.3061264753341675, 1.2943776845932007, 1.2820005416870117, 1.2742842435836792, 1.264920711517334, 1.274060845375061, 1.2755036354064941, 1.2877461910247803, 1.3309942483901978, 1.3329025506973267, 1.3556665182113647, 1.390875220298767, 1.4340803623199463, 1.4004528522491455, 1.4272611141204834, 1.421055555343628, 1.3656171560287476, 1.3755260705947876, 1.5882724523544312, 1.4161219596862793, 1.28223717212677, 1.581324577331543, 1.4026451110839844, 1.5358881950378418, 1.1537747383117676, 1.005455493927002, 1.643308162689209, 1.2721729278564453, 1.2129895687103271]",12.065876960754395,146.8364715576172,-0.8213894963264465,146.83876892767657
825,4.136466013588489,6.9697073152749,0.0,0.875,0.0,"[0.0, 0.1875, 0.75, 1.6875, 3.0, 4.6875, 6.75, 9.1875, 12.0, 15.1875, 18.75, 22.6875, 27.0, 31.6875, 36.75, 42.1875, 48.0, 54.1875, 60.75, 67.6875, 75.0, 82.6875, 90.75, 99.1875, 108.0, 117.1875, 126.75, 136.6875, 147.0, 157.6875, 168.75, 180.1875, 192.0]","[-1.9186536073684692, -1.9162964820861816, -1.9149928092956543, -1.9142709970474243, -1.910666823387146, -1.903510332107544, -1.900525689125061, -1.8871374130249023, -1.882673978805542, -1.857200026512146, -1.8510491847991943, -1.8285576105117798, -1.8345834016799927, -1.8403370380401611, -1.857856035232544, -1.8907617330551147, -1.941020131111145, -1.9445760250091553, -2.0239107608795166, -2.1080384254455566, -2.1562893390655518, -2.257956027984619, -2.3321683406829834, -2.395348310470581, -2.452138900756836, -2.5421833992004395, -2.5593724250793457, -2.8025951385498047, -2.9273622035980225, -2.8676223754882812, -3.1797313690185547, -3.2165451049804688, -3.39804744720459]","[0.0, 0.1875, 0.75, 1.6875, 3.0, 4.6875, 6.75, 9.1875, 12.0, 15.1875, 18.75, 22.6875, 27.0, 31.6875, 36.75, 42.1875, 48.0, 54.1875, 60.75, 67.6875, 75.0, 82.6875, 90.75, 99.1875, 108.0, 117.1875, 126.75, 136.6875, 147.0, 157.6875, 168.75, 180.1875, 192.0]","[1.3622992038726807, 1.359662413597107, 1.3610541820526123, 1.3589777946472168, 1.3427770137786865, 1.3286805152893066, 1.3130793571472168, 1.301445722579956, 1.286348819732666, 1.290338397026062, 1.2825744152069092, 1.2829970121383667, 1.3158830404281616, 1.295896291732788, 1.2948992252349854, 1.3040298223495483, 1.3181116580963135, 1.2378290891647339, 1.2253718376159668, 1.1706494092941284, 1.0569217205047607, 1.0162854194641113, 1.2100037336349487, 0.9549565315246582, 0.7450680732727051, 1.03696608543396, 0.7757446765899658, 0.8796248435974121, 0.3876478672027588, 0.16989898681640625, 0.8675723075866699, 0.40317535400390625, 0.30469679832458496]",11.497465133666992,137.05221557617188,-0.7364917993545532,137.05419444332233
826,4.136466013588489,6.9697073152749,0.0,0.875,0.0,"[0.0, 0.1875, 0.75, 1.6875, 3.0, 4.6875, 6.75, 9.1875, 12.0, 15.1875, 18.75, 22.6875, 27.0, 31.6875, 36.75, 42.1875, 48.0, 54.1875, 60.75, 67.6875, 75.0, 82.6875, 90.75, 99.1875, 108.0, 117.1875, 126.75, 136.6875, 147.0, 157.6875, 168.75, 180.1875, 192.0]","[-1.9186536073684692, -1.9162964820861816, -1.9149928092956543, -1.9142709970474243, -1.910666823387146, -1.903510332107544, -1.900525689125061, -1.8871374130249023, -1.882673978805542, -1.857200026512146, -1.8510491847991943, -1.8285576105117798, -1.8345834016799927, -1.8403370380401611, -1.857856035232544, -1.8907617330551147, -1.941020131111145, -1.9445760250091553, -2.0239107608795166, -2.1080384254455566, -2.1562893390655518, -2.257956027984619, -2.3321683406829834, -2.395348310470581, -2.452138900756836, -2.5421833992004395, -2.5593724250793457, -2.8025951385498047, -2.9273622035980225, -2.8676223754882812, -3.1797313690185547, -3.2165451049804688, -3.39804744720459]","[0.0, 0.1875, 0.75, 1.6875, 3.0, 4.6875, 6.75, 9.1875, 12.0, 15.1875, 18.75, 22.6875, 27.0, 31.6875, 36.75, 42.1875, 48.0, 54.1875, 60.75, 67.6875, 75.0, 82.6875, 90.75, 99.1875, 108.0, 117.1875, 126.75, 136.6875, 147.0, 157.6875, 168.75, 180.1875, 192.0]","[1.3622992038726807, 1.359662413597107, 1.3610541820526123, 1.3589777946472168, 1.3427770137786865, 1.3286805152893066, 1.3130793571472168, 1.301445722579956, 1.286348819732666, 1.290338397026062, 1.2825744152069092, 1.2829970121383667, 1.3158830404281616, 1.295896291732788, 1.2948992252349854, 1.3040298223495483, 1.3181116580963135, 1.2378290891647339, 1.2253718376159668, 1.1706494092941284, 1.0569217205047607, 1.0162854194641113, 1.2100037336349487, 0.9549565315246582, 0.7450680732727051, 1.03696608543396, 0.7757446765899658, 0.8796248435974121, 0.3876478672027588, 0.16989898681640625, 0.8675723075866699, 0.40317535400390625, 0.30469679832458496]",11.497465133666992,137.05221557617188,-0.7364917993545532,137.05419444332233
